id,productId,root_name,diseaseId,disease,articles_count,category,calculated_dw,article_number,title,pubmed,PMID,doi,DOI,pmc,PMCID,pubtypes,disease_rates,diseases_rate_all_null,ai_extracted_types,ai_calculated_rate,disease_rate_combination,name,item_name,another_item,processing_status,dynamic_root_causes,labs,createdAt,updatedAt,scientific_name,code,foundation_url,icd_title,ai_pubtypes
2212571,791,coffee,16,kidney stones,1,ready,4,1,Health Effects of Coffee: Mechanism Unraveled?,https://pubmed.ncbi.nlm.nih.gov/32575704/,32575704,https://doi.org/10.3390/nu12061842,10.3390/nu12061842,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7353358/,PMC7353358,"Journal Article, Review",2,NULL,NULL,NULL,2,coffee and kidney stones,NULL,Pomegranate,brewed,"{""37"":{""name"":""calcium oxalate crystallization"",""benefit_exactly"":""Positive health outcomes include lower incidences of kidney stones."",""benefit_descriptive"":""Coffee consumption may reduce calcium oxalate crystallization, lowering the risk of kidney stones.""}}","[{""type"":""calcium_phosphonazo"",""name"":""Calcium levels"",""benefit"":""No specific lab changes mentioned."",""short_description"":null,""quantity"":null}]",2026-06-04 16:46:39.74+02,2026-06-04 21:03:30.941+02,Coffea spp.,XA6KU8,http://id.who.int/icd/entity/720032908,Kidney,Review
2212572,0,chlorogenic acid,1,type 2 diabetes mellitus,32,ready,0,17,Protective Role of Dietary Polyphenols in the Management and Treatment of Type 2 Diabetes Mellitus.,https://pubmed.ncbi.nlm.nih.gov/39861406/,39861406,https://doi.org/10.3390/nu17020275,10.3390/nu17020275,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11767469/,PMC11767469,"Journal Article, Review",2,NULL,NULL,NULL,2,chlorogenic acid and type 2 diabetes mellitus,NULL,Pomegranate,extract,"{""1"":{""name"":""insulin resistance"",""benefit_exactly"":""enhance insulin sensitivity"",""benefit_descriptive"":""Improves insulin sensitivity, reducing insulin resistance.""},""2"":{""name"":""oxidative stress"",""benefit_exactly"":""scavenge reactive oxygen species"",""benefit_descriptive"":""Reduces oxidative stress by neutralizing reactive oxygen species.""}}","[{""type"":""glucose"",""name"":""blood glucose levels"",""benefit"":""lower hyperglycemia"",""short_description"":""Reduces elevated blood glucose levels."",""quantity"":null}]",2026-06-04 16:37:38.908+02,2026-06-04 21:03:30.941+02,3-Caffeoylquinic acid,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Review
2212572,752,olive oil,1,type 2 diabetes mellitus,2,ready,4,1,Protective Role of Dietary Polyphenols in the Management and Treatment of Type 2 Diabetes Mellitus.,https://pubmed.ncbi.nlm.nih.gov/39861406/,39861406,https://doi.org/10.3390/nu17020275,10.3390/nu17020275,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11767469/,PMC11767469,"Journal Article, Review",2,NULL,NULL,NULL,2,olive oil and type 2 diabetes mellitus,NULL,Pomegranate,extract,"{""1"":{""name"":""insulin resistance"",""benefit_exactly"":""enhance insulin sensitivity"",""benefit_descriptive"":""Improves insulin sensitivity, reducing insulin resistance.""},""2"":{""name"":""oxidative stress"",""benefit_exactly"":""scavenge reactive oxygen species"",""benefit_descriptive"":""Reduces oxidative stress by neutralizing reactive oxygen species.""}}","[{""type"":""glucose"",""name"":""blood glucose levels"",""benefit"":""lower hyperglycemia"",""short_description"":""Reduces elevated blood glucose levels."",""quantity"":null}]",2026-06-04 16:37:38.908+02,2026-06-04 21:03:30.941+02,Olea europaea,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Review
2212572,63,pomegranate,1,type 2 diabetes mellitus,19,ready,285,15,Protective Role of Dietary Polyphenols in the Management and Treatment of Type 2 Diabetes Mellitus.,https://pubmed.ncbi.nlm.nih.gov/39861406/,39861406,https://doi.org/10.3390/nu17020275,10.3390/nu17020275,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11767469/,PMC11767469,"Journal Article, Review",2,NULL,NULL,NULL,2,pomegranate and type 2 diabetes mellitus,NULL,Pomegranate,extract,"{""1"":{""name"":""insulin resistance"",""benefit_exactly"":""enhance insulin sensitivity"",""benefit_descriptive"":""Improves insulin sensitivity, reducing insulin resistance.""},""2"":{""name"":""oxidative stress"",""benefit_exactly"":""scavenge reactive oxygen species"",""benefit_descriptive"":""Reduces oxidative stress by neutralizing reactive oxygen species.""}}","[{""type"":""glucose"",""name"":""blood glucose levels"",""benefit"":""lower hyperglycemia"",""short_description"":""Reduces elevated blood glucose levels."",""quantity"":null}]",2026-06-04 16:37:38.908+02,2026-06-04 21:03:30.941+02,Punica granatum,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Review
2212572,58,guava,1,type 2 diabetes mellitus,2,ready,8,1,Protective Role of Dietary Polyphenols in the Management and Treatment of Type 2 Diabetes Mellitus.,https://pubmed.ncbi.nlm.nih.gov/39861406/,39861406,https://doi.org/10.3390/nu17020275,10.3390/nu17020275,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11767469/,PMC11767469,"Journal Article, Review",2,NULL,NULL,NULL,2,guava and type 2 diabetes mellitus,NULL,Pomegranate,tea,"{""1"":{""name"":""insulin resistance"",""benefit_exactly"":""enhance insulin sensitivity"",""benefit_descriptive"":""Improves insulin sensitivity, reducing insulin resistance.""},""2"":{""name"":""oxidative stress"",""benefit_exactly"":""scavenge reactive oxygen species"",""benefit_descriptive"":""Reduces oxidative stress by neutralizing reactive oxygen species.""}}","[{""type"":""glucose"",""name"":""blood glucose levels"",""benefit"":""lower hyperglycemia"",""short_description"":""Reduces elevated blood glucose levels."",""quantity"":null}]",2026-06-04 16:37:38.908+02,2026-06-04 21:03:30.941+02,Psidium guajava,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Review
2212572,457,anthocyanins,1,type 2 diabetes mellitus,3,ready,12,2,Protective Role of Dietary Polyphenols in the Management and Treatment of Type 2 Diabetes Mellitus.,https://pubmed.ncbi.nlm.nih.gov/39861406/,39861406,https://doi.org/10.3390/nu17020275,10.3390/nu17020275,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11767469/,PMC11767469,"Journal Article, Review",2,NULL,NULL,NULL,2,anthocyanins and type 2 diabetes mellitus,NULL,Pomegranate,extract,"{""1"":{""name"":""insulin resistance"",""benefit_exactly"":""enhance insulin sensitivity"",""benefit_descriptive"":""Improves insulin sensitivity, reducing insulin resistance.""},""2"":{""name"":""oxidative stress"",""benefit_exactly"":""scavenge reactive oxygen species"",""benefit_descriptive"":""Reduces oxidative stress by neutralizing reactive oxygen species.""}}","[{""type"":""glucose"",""name"":""blood glucose levels"",""benefit"":""lower hyperglycemia"",""short_description"":""Reduces elevated blood glucose levels."",""quantity"":null}]",2026-06-04 16:37:38.908+02,2026-06-04 21:03:30.941+02,"Cyanidin, Delphinidin, Malvidin, Pelargonidin, Petunidin, Peonidin",5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Review
2212572,497,chocolate,1,type 2 diabetes mellitus,2,ready,4,1,Protective Role of Dietary Polyphenols in the Management and Treatment of Type 2 Diabetes Mellitus.,https://pubmed.ncbi.nlm.nih.gov/39861406/,39861406,https://doi.org/10.3390/nu17020275,10.3390/nu17020275,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11767469/,PMC11767469,"Journal Article, Review",2,NULL,NULL,NULL,2,chocolate and type 2 diabetes mellitus,NULL,Pomegranate,extract,"{""1"":{""name"":""insulin resistance"",""benefit_exactly"":""enhance insulin sensitivity"",""benefit_descriptive"":""Improves insulin sensitivity, reducing insulin resistance.""},""2"":{""name"":""oxidative stress"",""benefit_exactly"":""scavenge reactive oxygen species"",""benefit_descriptive"":""Reduces oxidative stress by neutralizing reactive oxygen species.""}}","[{""type"":""glucose"",""name"":""blood glucose levels"",""benefit"":""lower hyperglycemia"",""short_description"":""Reduces elevated blood glucose levels."",""quantity"":null}]",2026-06-04 16:37:38.908+02,2026-06-04 21:03:30.941+02,Theobroma cacao,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Review
2212572,563,kidney bean,1,type 2 diabetes mellitus,1,ready,4,1,Protective Role of Dietary Polyphenols in the Management and Treatment of Type 2 Diabetes Mellitus.,https://pubmed.ncbi.nlm.nih.gov/39861406/,39861406,https://doi.org/10.3390/nu17020275,10.3390/nu17020275,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11767469/,PMC11767469,"Journal Article, Review",2,NULL,NULL,NULL,2,kidney bean and type 2 diabetes mellitus,NULL,Pomegranate,extract,"{""1"":{""name"":""insulin resistance"",""benefit_exactly"":""enhance insulin sensitivity"",""benefit_descriptive"":""Improves insulin sensitivity, reducing insulin resistance.""},""2"":{""name"":""oxidative stress"",""benefit_exactly"":""scavenge reactive oxygen species"",""benefit_descriptive"":""Reduces oxidative stress by neutralizing reactive oxygen species.""}}","[{""type"":""glucose"",""name"":""blood glucose levels"",""benefit"":""lower hyperglycemia"",""short_description"":""Reduces elevated blood glucose levels."",""quantity"":null}]",2026-06-04 16:37:38.908+02,2026-06-04 21:03:30.941+02,Phaseolus vulgaris,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Review
2212572,720,tea,1,type 2 diabetes mellitus,2,ready,8,1,Protective Role of Dietary Polyphenols in the Management and Treatment of Type 2 Diabetes Mellitus.,https://pubmed.ncbi.nlm.nih.gov/39861406/,39861406,https://doi.org/10.3390/nu17020275,10.3390/nu17020275,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11767469/,PMC11767469,"Journal Article, Review",2,NULL,NULL,NULL,2,tea and type 2 diabetes mellitus,NULL,Pomegranate,beverage,"{""1"":{""name"":""insulin resistance"",""benefit_exactly"":""enhance insulin sensitivity"",""benefit_descriptive"":""Improves insulin sensitivity, reducing insulin resistance.""},""2"":{""name"":""oxidative stress"",""benefit_exactly"":""scavenge reactive oxygen species"",""benefit_descriptive"":""Reduces oxidative stress by neutralizing reactive oxygen species.""}}","[{""type"":""glucose"",""name"":""blood glucose levels"",""benefit"":""lower hyperglycemia"",""short_description"":""Reduces elevated blood glucose levels."",""quantity"":null}]",2026-06-04 16:37:38.908+02,2026-06-04 21:03:30.941+02,Camellia sinensis,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Review
2212572,724,cocoa,1,type 2 diabetes mellitus,1,ready,4,1,Protective Role of Dietary Polyphenols in the Management and Treatment of Type 2 Diabetes Mellitus.,https://pubmed.ncbi.nlm.nih.gov/39861406/,39861406,https://doi.org/10.3390/nu17020275,10.3390/nu17020275,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11767469/,PMC11767469,"Journal Article, Review",2,NULL,NULL,NULL,2,cocoa and type 2 diabetes mellitus,NULL,Pomegranate,extract,"{""1"":{""name"":""insulin resistance"",""benefit_exactly"":""enhance insulin sensitivity"",""benefit_descriptive"":""Improves insulin sensitivity, reducing insulin resistance.""},""2"":{""name"":""oxidative stress"",""benefit_exactly"":""scavenge reactive oxygen species"",""benefit_descriptive"":""Reduces oxidative stress by neutralizing reactive oxygen species.""}}","[{""type"":""glucose"",""name"":""blood glucose levels"",""benefit"":""lower hyperglycemia"",""short_description"":""Reduces elevated blood glucose levels."",""quantity"":null}]",2026-06-04 16:37:38.908+02,2026-06-04 21:03:30.941+02,Theobroma cacao,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Review
2212572,782,vinegar,1,type 2 diabetes mellitus,1,ready,4,1,Protective Role of Dietary Polyphenols in the Management and Treatment of Type 2 Diabetes Mellitus.,https://pubmed.ncbi.nlm.nih.gov/39861406/,39861406,https://doi.org/10.3390/nu17020275,10.3390/nu17020275,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11767469/,PMC11767469,"Journal Article, Review",2,NULL,NULL,NULL,2,vinegar and type 2 diabetes mellitus,NULL,Pomegranate,extract,"{""1"":{""name"":""insulin resistance"",""benefit_exactly"":""enhance insulin sensitivity"",""benefit_descriptive"":""Improves insulin sensitivity, reducing insulin resistance.""},""2"":{""name"":""oxidative stress"",""benefit_exactly"":""scavenge reactive oxygen species"",""benefit_descriptive"":""Reduces oxidative stress by neutralizing reactive oxygen species.""}}","[{""type"":""glucose"",""name"":""blood glucose levels"",""benefit"":""lower hyperglycemia"",""short_description"":""Reduces elevated blood glucose levels."",""quantity"":null}]",2026-06-04 16:37:38.908+02,2026-06-04 21:03:30.941+02,Acetic acid,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Review
2212572,791,coffee,1,type 2 diabetes mellitus,3,ready,12,2,Protective Role of Dietary Polyphenols in the Management and Treatment of Type 2 Diabetes Mellitus.,https://pubmed.ncbi.nlm.nih.gov/39861406/,39861406,https://doi.org/10.3390/nu17020275,10.3390/nu17020275,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11767469/,PMC11767469,"Journal Article, Review",2,NULL,NULL,NULL,2,coffee and type 2 diabetes mellitus,NULL,Pomegranate,beverage,"{""1"":{""name"":""insulin resistance"",""benefit_exactly"":""enhance insulin sensitivity"",""benefit_descriptive"":""Improves insulin sensitivity, reducing insulin resistance.""},""2"":{""name"":""oxidative stress"",""benefit_exactly"":""scavenge reactive oxygen species"",""benefit_descriptive"":""Reduces oxidative stress by neutralizing reactive oxygen species.""}}","[{""type"":""glucose"",""name"":""blood glucose levels"",""benefit"":""lower hyperglycemia"",""short_description"":""Reduces elevated blood glucose levels."",""quantity"":null}]",2026-06-04 16:37:38.908+02,2026-06-04 21:03:30.941+02,Coffea arabica,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Review
2212573,63,pomegranate,3,hypertension,1,ready,4,1,Pomegranate juice: a heart-healthy fruit juice.,https://pubmed.ncbi.nlm.nih.gov/19146506/,19146506,https://doi.org/10.1111/j.1753-4887.2008.00133.x,10.1111/j.1753-4887.2008.00133.x,No PMC available,NULL,"Journal Article, Review",2,NULL,NULL,NULL,2,pomegranate and hypertension,NULL,Pomegranate,juice,"{""12"":{""name"":""angiotensin converting enzyme activity"",""benefit_exactly"":""Pomegranate juice decreased systolic blood pressure and serum angiotensin converting enzyme activity in hypertensive patients"",""benefit_descriptive"":""Pomegranate juice reduced systolic blood pressure and angiotensin converting enzyme activity in hypertensive patients.""}}","[{""type"":""alt_gpt"",""name"":""systolic blood pressure"",""benefit"":""Pomegranate juice decreased systolic blood pressure and serum angiotensin converting enzyme activity in hypertensive patients"",""short_description"":""Pomegranate juice reduced systolic blood pressure in hypertensive patients."",""quantity"":null},{""type"":""alt_gpt"",""name"":""serum angiotensin converting enzyme activity"",""benefit"":""Pomegranate juice decreased systolic blood pressure and serum angiotensin converting enzyme activity in hypertensive patients"",""short_description"":""Pomegranate juice reduced serum angiotensin converting enzyme activity in hypertensive patients."",""quantity"":null}]",2026-06-04 18:11:05.684+02,2026-06-04 21:03:30.941+02,Punica granatum,BA00,http://id.who.int/icd/entity/761947693,Essential hypertension,Review
2212573,63,pomegranate,1,type 2 diabetes mellitus,19,ready,285,16,Pomegranate juice: a heart-healthy fruit juice.,https://pubmed.ncbi.nlm.nih.gov/19146506/,19146506,https://doi.org/10.1111/j.1753-4887.2008.00133.x,10.1111/j.1753-4887.2008.00133.x,No PMC available,NULL,"Journal Article, Review",2,NULL,NULL,NULL,2,pomegranate and type 2 diabetes mellitus,NULL,Pomegranate,juice,"{""2"":{""name"":""oxidative stress"",""benefit_exactly"":""Pomegranate juice decreased lipid peroxidation in patients with type 2 diabetes"",""benefit_descriptive"":""Pomegranate juice reduced lipid peroxidation in type 2 diabetes patients, indicating antioxidant effects.""}}","[{""type"":""lipid_panel"",""name"":""lipid peroxidation"",""benefit"":""Pomegranate juice decreased lipid peroxidation in patients with type 2 diabetes"",""short_description"":""Pomegranate juice reduced lipid peroxidation in type 2 diabetes patients."",""quantity"":null}]",2026-06-04 18:11:05.684+02,2026-06-04 21:03:30.941+02,Punica granatum,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Review
2212573,63,pomegranate,2,atherosclerosis,2,ready,8,2,Pomegranate juice: a heart-healthy fruit juice.,https://pubmed.ncbi.nlm.nih.gov/19146506/,19146506,https://doi.org/10.1111/j.1753-4887.2008.00133.x,10.1111/j.1753-4887.2008.00133.x,No PMC available,NULL,"Journal Article, Review",2,NULL,NULL,NULL,2,pomegranate and atherosclerosis,NULL,Pomegranate,juice,"{""11"":{""name"":""oxidative stress"",""benefit_exactly"":""Pomegranate juice significantly reduced atherosclerotic lesion areas in immune-deficient mice"",""benefit_descriptive"":""Pomegranate juice reduced atherosclerotic lesion areas in mice, suggesting antioxidant effects.""}}","[{""type"":""alt_gpt"",""name"":""intima media thickness"",""benefit"":""Pomegranate juice significantly reduced intima media thickness in cardiac patients on medications"",""short_description"":""Pomegranate juice reduced intima media thickness in cardiac patients."",""quantity"":null}]",2026-06-04 18:11:05.684+02,2026-06-04 21:03:30.941+02,Punica granatum,8B11.0,http://id.who.int/icd/entity/1070137396,Cerebral ischaemic stroke due to extracranial large artery atherosclerosis,Review
2212574,535,buckwheat,1,type 2 diabetes mellitus,1,ready,4,1,New Insights into the Efficacy of Aspalathin and Other Related Phytochemicals in Type 2 Diabetes-A Review.,https://pubmed.ncbi.nlm.nih.gov/35008779/,35008779,https://doi.org/10.3390/ijms23010356,10.3390/ijms23010356,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8745648/,PMC8745648,"Journal Article, Review",2,0,NULL,NULL,2,buckwheat and type 2 diabetes mellitus,NULL,Pomegranate,seed hull,"{""1"":{""name"":""insulin resistance"",""benefit_exactly"":""The review covered the role of these compounds in attenuating insulin resistance and enhancing glucose metabolism"",""benefit_descriptive"":""Buckwheat and its compounds help reduce insulin resistance and improve glucose metabolism.""},""2"":{""name"":""oxidative stress"",""benefit_exactly"":""alleviating gut dysbiosis and associated oxidative stress and inflammation"",""benefit_descriptive"":""These compounds alleviate oxidative stress associated with type 2 diabetes.""},""8"":{""name"":""inflammation"",""benefit_exactly"":""alleviating gut dysbiosis and associated oxidative stress and inflammation"",""benefit_descriptive"":""These compounds help reduce inflammation linked to type 2 diabetes.""},""44"":{""name"":""hyperuricemia"",""benefit_exactly"":""alleviating gut dysbiosis and associated oxidative stress and inflammation, and hyperuricemia associated with T2D"",""benefit_descriptive"":""These compounds may help manage hyperuricemia in type 2 diabetes.""}}","[{""type"":""glucose"",""name"":""glucose metabolism"",""benefit"":""enhancing glucose metabolism"",""short_description"":""Improved glucose metabolism is observed with these compounds."",""quantity"":null},{""type"":""uric_acid"",""name"":""uric acid levels"",""benefit"":""reducing hyperuricemia"",""short_description"":""Reduction in uric acid levels is noted."",""quantity"":null}]",2026-06-04 18:32:17.958+02,2026-06-04 21:03:30.941+02,Fagopyrum esculentum,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Review
2212574,0,açaí,1,type 2 diabetes mellitus,32,ready,0,26,New Insights into the Efficacy of Aspalathin and Other Related Phytochemicals in Type 2 Diabetes-A Review.,https://pubmed.ncbi.nlm.nih.gov/35008779/,35008779,https://doi.org/10.3390/ijms23010356,10.3390/ijms23010356,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8745648/,PMC8745648,"Journal Article, Review",2,0,NULL,NULL,2,açaí and type 2 diabetes mellitus,NULL,Pomegranate,juice,"{""1"":{""name"":""insulin resistance"",""benefit_exactly"":""The review covered the role of these compounds in attenuating insulin resistance and enhancing glucose metabolism"",""benefit_descriptive"":""Açaí and its compounds help reduce insulin resistance and improve glucose metabolism.""},""2"":{""name"":""oxidative stress"",""benefit_exactly"":""alleviating gut dysbiosis and associated oxidative stress and inflammation"",""benefit_descriptive"":""These compounds alleviate oxidative stress associated with type 2 diabetes.""},""8"":{""name"":""inflammation"",""benefit_exactly"":""alleviating gut dysbiosis and associated oxidative stress and inflammation"",""benefit_descriptive"":""These compounds help reduce inflammation linked to type 2 diabetes.""},""44"":{""name"":""hyperuricemia"",""benefit_exactly"":""alleviating gut dysbiosis and associated oxidative stress and inflammation, and hyperuricemia associated with T2D"",""benefit_descriptive"":""These compounds may help manage hyperuricemia in type 2 diabetes.""}}","[{""type"":""glucose"",""name"":""glucose metabolism"",""benefit"":""enhancing glucose metabolism"",""short_description"":""Improved glucose metabolism is observed with these compounds."",""quantity"":null},{""type"":""uric_acid"",""name"":""uric acid levels"",""benefit"":""reducing hyperuricemia"",""short_description"":""Reduction in uric acid levels is noted."",""quantity"":null}]",2026-06-04 18:32:17.958+02,2026-06-04 21:03:30.941+02,Euterpe oleracea,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Review
2212574,24,apple,1,type 2 diabetes mellitus,3,ready,12,3,New Insights into the Efficacy of Aspalathin and Other Related Phytochemicals in Type 2 Diabetes-A Review.,https://pubmed.ncbi.nlm.nih.gov/35008779/,35008779,https://doi.org/10.3390/ijms23010356,10.3390/ijms23010356,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8745648/,PMC8745648,"Journal Article, Review",2,0,NULL,NULL,2,apple and type 2 diabetes mellitus,NULL,Pomegranate,fruit or juice,"{""1"":{""name"":""insulin resistance"",""benefit_exactly"":""The review covered the role of these compounds in attenuating insulin resistance and enhancing glucose metabolism"",""benefit_descriptive"":""Apple and its compounds help reduce insulin resistance and improve glucose metabolism.""},""2"":{""name"":""oxidative stress"",""benefit_exactly"":""alleviating gut dysbiosis and associated oxidative stress and inflammation"",""benefit_descriptive"":""These compounds alleviate oxidative stress associated with type 2 diabetes.""},""8"":{""name"":""inflammation"",""benefit_exactly"":""alleviating gut dysbiosis and associated oxidative stress and inflammation"",""benefit_descriptive"":""These compounds help reduce inflammation linked to type 2 diabetes.""},""44"":{""name"":""hyperuricemia"",""benefit_exactly"":""alleviating gut dysbiosis and associated oxidative stress and inflammation, and hyperuricemia associated with T2D"",""benefit_descriptive"":""These compounds may help manage hyperuricemia in type 2 diabetes.""}}","[{""type"":""glucose"",""name"":""glucose metabolism"",""benefit"":""enhancing glucose metabolism"",""short_description"":""Improved glucose metabolism is observed with these compounds."",""quantity"":null},{""type"":""uric_acid"",""name"":""uric acid levels"",""benefit"":""reducing hyperuricemia"",""short_description"":""Reduction in uric acid levels is noted."",""quantity"":null}]",2026-06-04 18:32:17.958+02,2026-06-04 21:03:30.941+02,Malus domestica,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Review
2212574,48,passion fruit,1,type 2 diabetes mellitus,1,ready,4,1,New Insights into the Efficacy of Aspalathin and Other Related Phytochemicals in Type 2 Diabetes-A Review.,https://pubmed.ncbi.nlm.nih.gov/35008779/,35008779,https://doi.org/10.3390/ijms23010356,10.3390/ijms23010356,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8745648/,PMC8745648,"Journal Article, Review",2,0,NULL,NULL,2,passion fruit and type 2 diabetes mellitus,NULL,Pomegranate,fruit pulp,"{""1"":{""name"":""insulin resistance"",""benefit_exactly"":""The review covered the role of these compounds in attenuating insulin resistance and enhancing glucose metabolism"",""benefit_descriptive"":""Passion fruit and its compounds help reduce insulin resistance and improve glucose metabolism.""},""2"":{""name"":""oxidative stress"",""benefit_exactly"":""alleviating gut dysbiosis and associated oxidative stress and inflammation"",""benefit_descriptive"":""These compounds alleviate oxidative stress associated with type 2 diabetes.""},""8"":{""name"":""inflammation"",""benefit_exactly"":""alleviating gut dysbiosis and associated oxidative stress and inflammation"",""benefit_descriptive"":""These compounds help reduce inflammation linked to type 2 diabetes.""},""44"":{""name"":""hyperuricemia"",""benefit_exactly"":""alleviating gut dysbiosis and associated oxidative stress and inflammation, and hyperuricemia associated with T2D"",""benefit_descriptive"":""These compounds may help manage hyperuricemia in type 2 diabetes.""}}","[{""type"":""glucose"",""name"":""glucose metabolism"",""benefit"":""enhancing glucose metabolism"",""short_description"":""Improved glucose metabolism is observed with these compounds."",""quantity"":null},{""type"":""uric_acid"",""name"":""uric acid levels"",""benefit"":""reducing hyperuricemia"",""short_description"":""Reduction in uric acid levels is noted."",""quantity"":null}]",2026-06-04 18:32:17.958+02,2026-06-04 21:03:30.941+02,Passiflora edulis,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Review
2212574,58,guava,1,type 2 diabetes mellitus,2,ready,8,2,New Insights into the Efficacy of Aspalathin and Other Related Phytochemicals in Type 2 Diabetes-A Review.,https://pubmed.ncbi.nlm.nih.gov/35008779/,35008779,https://doi.org/10.3390/ijms23010356,10.3390/ijms23010356,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8745648/,PMC8745648,"Journal Article, Review",2,0,NULL,NULL,2,guava and type 2 diabetes mellitus,NULL,Pomegranate,fruit,"{""1"":{""name"":""insulin resistance"",""benefit_exactly"":""The review covered the role of these compounds in attenuating insulin resistance and enhancing glucose metabolism"",""benefit_descriptive"":""Guava and its compounds help reduce insulin resistance and improve glucose metabolism.""},""2"":{""name"":""oxidative stress"",""benefit_exactly"":""alleviating gut dysbiosis and associated oxidative stress and inflammation"",""benefit_descriptive"":""These compounds alleviate oxidative stress associated with type 2 diabetes.""},""8"":{""name"":""inflammation"",""benefit_exactly"":""alleviating gut dysbiosis and associated oxidative stress and inflammation"",""benefit_descriptive"":""These compounds help reduce inflammation linked to type 2 diabetes.""},""44"":{""name"":""hyperuricemia"",""benefit_exactly"":""alleviating gut dysbiosis and associated oxidative stress and inflammation, and hyperuricemia associated with T2D"",""benefit_descriptive"":""These compounds may help manage hyperuricemia in type 2 diabetes.""}}","[{""type"":""glucose"",""name"":""glucose metabolism"",""benefit"":""enhancing glucose metabolism"",""short_description"":""Improved glucose metabolism is observed with these compounds."",""quantity"":null},{""type"":""uric_acid"",""name"":""uric acid levels"",""benefit"":""reducing hyperuricemia"",""short_description"":""Reduction in uric acid levels is noted."",""quantity"":null}]",2026-06-04 18:32:17.958+02,2026-06-04 21:03:30.941+02,Psidium guajava,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Review
2212574,558,mung bean,1,type 2 diabetes mellitus,1,ready,4,1,New Insights into the Efficacy of Aspalathin and Other Related Phytochemicals in Type 2 Diabetes-A Review.,https://pubmed.ncbi.nlm.nih.gov/35008779/,35008779,https://doi.org/10.3390/ijms23010356,10.3390/ijms23010356,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8745648/,PMC8745648,"Journal Article, Review",2,0,NULL,NULL,2,mung bean and type 2 diabetes mellitus,NULL,Pomegranate,soup,"{""1"":{""name"":""insulin resistance"",""benefit_exactly"":""The review covered the role of these compounds in attenuating insulin resistance and enhancing glucose metabolism"",""benefit_descriptive"":""Mung bean and its compounds help reduce insulin resistance and improve glucose metabolism.""},""2"":{""name"":""oxidative stress"",""benefit_exactly"":""alleviating gut dysbiosis and associated oxidative stress and inflammation"",""benefit_descriptive"":""These compounds alleviate oxidative stress associated with type 2 diabetes.""},""8"":{""name"":""inflammation"",""benefit_exactly"":""alleviating gut dysbiosis and associated oxidative stress and inflammation"",""benefit_descriptive"":""These compounds help reduce inflammation linked to type 2 diabetes.""},""44"":{""name"":""hyperuricemia"",""benefit_exactly"":""alleviating gut dysbiosis and associated oxidative stress and inflammation, and hyperuricemia associated with T2D"",""benefit_descriptive"":""These compounds may help manage hyperuricemia in type 2 diabetes.""}}","[{""type"":""glucose"",""name"":""glucose metabolism"",""benefit"":""enhancing glucose metabolism"",""short_description"":""Improved glucose metabolism is observed with these compounds."",""quantity"":null},{""type"":""uric_acid"",""name"":""uric acid levels"",""benefit"":""reducing hyperuricemia"",""short_description"":""Reduction in uric acid levels is noted."",""quantity"":null}]",2026-06-04 18:32:17.958+02,2026-06-04 21:03:30.941+02,Vigna radiata,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,Review
